ano_eleicao;sigla_uf;nome_municipio;descricao_cargo;num_turno;numero_zona;sigla_partido;nome_candidato;nome_urna_candidato;numero_cand;desc_sit_cand_superior;desc_sit_candidato;desc_sit_cand_tot;total_votos
2016;SP;GAVIÃO PEIXOTO;PREFEITO;1;385;PT;JOÃO ALCIDES DE ALMEIDA;JOÃO ALCIDES;13;APTO;DEFERIDO;NÃO ELEITO;171
2016;SP;GENERAL SALGADO;PREFEITO;1;168;PR;LEANDRO ROGERIO DE OLIVEIRA;LEANDRO DO CORREIO;22;APTO;DEFERIDO;ELEITO;2874
2016;SP;GENERAL SALGADO;PREFEITO;1;168;DEM;DAVID JOSE MARTINS RODRIGUES;DAVID;25;APTO;DEFERIDO;NÃO ELEITO;2781
2016;SP;GENERAL SALGADO;PREFEITO;1;168;PTB;MAURO GILBERTO FANTINI;KATIAZÃO;14;APTO;DEFERIDO;NÃO ELEITO;1702
2016;SP;GETULINA;PREFEITO;1;160;PSDB;ANTONIO CARLOS MAIA FERREIRA;TONINHO MAIA;45;APTO;DEFERIDO;ELEITO;3516
2016;SP;GETULINA;PREFEITO;1;160;PSB;MARIO TADEU CELESTINO RIBEIRO;TADEU;40;APTO;DEFERIDO;NÃO ELEITO;2276
2016;SP;GETULINA;PREFEITO;1;160;PMDB;ROGÉRIO DE MELO GANTUS;ROGÉRIO GANTUS;15;APTO;DEFERIDO;NÃO ELEITO;293
2016;SP;GETULINA;PREFEITO;1;160;PTB;WALTER RIBEIRO;WALTER RIBEIRO;14;APTO;DEFERIDO;NÃO ELEITO;108
2016;SP;GLICÉRIO;PREFEITO;1;289;PSDB;ILDO DE SOUZA;ILDO GAÚCHO;45;APTO;DEFERIDO;ELEITO;2216
2016;SP;GLICÉRIO;PREFEITO;1;289;PMDB;JOSÉ FERNANDES ARZANI;ZÉ DOS PORCOS;15;APTO;DEFERIDO;NÃO ELEITO;1364
2016;SP;GUAIÇARA;PREFEITO;1;67;DEM;OSVALDO AFONSO COSTA;VADINHO;25;APTO;DEFERIDO COM RECURSO;ELEITO;5645
2016;SP;GUAIÇARA;PREFEITO;1;67;PSB;DONIZETTI ALVES;GALINHO;40;APTO;DEFERIDO;NÃO ELEITO;741
2016;SP;GUAIMBÉ;PREFEITO;1;160;PMDB;ALBERTINO DOMINGUES BRANDÃO;ALBERTINO BRANDÃO;15;APTO;DEFERIDO;ELEITO;1701
2016;SP;GUAIMBÉ;PREFEITO;1;160;PSDB;VALDIR ACHILLES;DIDI;45;APTO;DEFERIDO;NÃO ELEITO;1266
2016;SP;GUAIMBÉ;PREFEITO;1;160;PSD;ALEX RODRIGO PELLOSO;ALEX PUDIM;55;APTO;DEFERIDO;NÃO ELEITO;361
2016;SP;GUAIMBÉ;PREFEITO;1;160;PTB;VAGNER DE LIMA;PASTOR VAGNER;14;APTO;DEFERIDO;NÃO ELEITO;201
2016;SP;GUAIMBÉ;PREFEITO;1;160;PEN;LUIS CLAUDIO DA SILVA;CLAUDIO SILVA;51;APTO;DEFERIDO;NÃO ELEITO;188
2016;SP;GUAIMBÉ;PREFEITO;1;160;PR;CLOVIS ADOLFO NORONHA BARRETO;SARGENTO BARRETO;22;APTO;DEFERIDO;NÃO ELEITO;148
2016;SP;GUAÍRA;PREFEITO;1;169;PSDB;JOSÉ EDUARDO COSCRATO LELIS;ZÉ EDUARDO;45;APTO;DEFERIDO;ELEITO;13640
2016;SP;GUAÍRA;PREFEITO;1;169;PMDB;JOSÉ CARLOS SOARES;JOSÉ CARLOS SOARES;15;APTO;DEFERIDO;NÃO ELEITO;3408
2016;SP;GUAÍRA;PREFEITO;1;169;PSB;DENIR FERREIRA DOS SANTOS;DENIR;40;APTO;DEFERIDO;NÃO ELEITO;3045
2016;SP;GUAÍRA;PREFEITO;1;169;PT;SERGIO DE MELLO;SERGIO DE MELLO;13;APTO;DEFERIDO;NÃO ELEITO;1336
2016;SP;GUAPIAÇU;PREFEITO;1;126;PMDB;CARLOS CESAR ZAITUNE;CARLOS CESAR;15;APTO;DEFERIDO;ELEITO;5161
2016;SP;GUAPIAÇU;PREFEITO;1;126;DEM;TSAI TSUONG FU;FU DO BEM BRASIL;25;APTO;DEFERIDO;NÃO ELEITO;3972
2016;SP;GUAPIAÇU;PREFEITO;1;126;PSC;LUDMILA ALVES DIAS;LUDMILA;20;APTO;DEFERIDO;NÃO ELEITO;1415
2016;SP;GUAPIARA;PREFEITO;1;37;PTB;JUSMARA RODOLFO PASSARO;PIXA;14;APTO;DEFERIDO;ELEITO;5465
2016;SP;GUAPIARA;PREFEITO;1;37;PV;JOSÉ MATHEUS RODOLFO DE FREITAS;MATHEUS FREITAS;43;APTO;DEFERIDO;NÃO ELEITO;5198
2016;SP;GUARÁ;PREFEITO;1;338;PSDB;MARCO AURÉLIO MIGLIORI;MARCO AURÉLIO;45;APTO;DEFERIDO;ELEITO;6393
2016;SP;GUARÁ;PREFEITO;1;338;PV;MAURA LUIZA BARBOSA FARIA MOREIRA;MAURA MOREIRA;43;APTO;DEFERIDO;NÃO ELEITO;5283
2016;SP;GUARAÇAÍ;PREFEITO;1;153;PPS;NELSON KAZUMI TANAKA;TANAKA;23;APTO;DEFERIDO;ELEITO;2553
2016;SP;GUARAÇAÍ;PREFEITO;1;153;PMDB;VALDAIR HUMBERTO PALOTTA;VALDAIR PALOTTA;15;APTO;DEFERIDO;NÃO ELEITO;2539
2016;SP;GUARACI;PREFEITO;1;80;PSD;ELSON MACHADO SILVEIRA;ELSON MACHADO;55;APTO;DEFERIDO;ELEITO;3382
2016;SP;GUARACI;PREFEITO;1;80;PSDB;OLIMPIO ANTONIO LEVI;MANDIOCA LEVI;45;APTO;DEFERIDO;NÃO ELEITO;3369
2016;SP;GUARANI D'OESTE;PREFEITO;1;302;PTB;NILSON TIMPORIM CAFFER;NILSON;14;APTO;DEFERIDO;ELEITO;817
2016;SP;GUARANI D'OESTE;PREFEITO;1;302;PDT;JAYME RIBEIRO;JAIMINHO;12;APTO;DEFERIDO;NÃO ELEITO;711
2016;SP;GUARANTÃ;PREFEITO;1;31;PMDB;CLAUDIO JOSE DA TRINDADE;CLAUDIO;15;APTO;DEFERIDO;ELEITO;2750
2016;SP;GUARANTÃ;PREFEITO;1;31;PSOL;JOSE CARLOS MARTINS;ZÉ DA FARMÁCIA;50;APTO;DEFERIDO;NÃO ELEITO;933
2016;SP;GUARANTÃ;PREFEITO;1;31;PSDB;ELIO PICCELLO;ELIO PICCELLO;45;APTO;DEFERIDO;NÃO ELEITO;717
2016;SP;GUARARAPES;PREFEITO;1;151;PTB;TAREK DARGHAM;TAREK;14;APTO;DEFERIDO;ELEITO;11059
2016;SP;GUARARAPES;PREFEITO;1;151;PSDB;SOFIA STRINGHETTA PARDINHO;SOFIA PARDINHO;45;APTO;DEFERIDO;NÃO ELEITO;3822
2016;SP;GUARARAPES;PREFEITO;1;151;DEM;MARCOS ROBERTO ALVES DA COSTA;DR. MARCOS;25;APTO;DEFERIDO;NÃO ELEITO;3659
2016;SP;GUARAREMA;PREFEITO;1;319;PR;ADRIANO DE TOLEDO LEITE;ADRIANO;22;APTO;DEFERIDO;ELEITO;13614
2016;SP;GUARAREMA;PREFEITO;1;319;PHS;FELIPE VALADES HERRUSO PEREIRA;FELIPE DENTISTA;31;APTO;DEFERIDO;NÃO ELEITO;1683
2016;SP;GUARAREMA;PREFEITO;1;319;PTN;ANTONIO JAIR PAULINO PINTO;TONINHO INOX;19;APTO;DEFERIDO;NÃO ELEITO;1328
2016;SP;GUARAREMA;PREFEITO;1;319;PTB;JEDIÃO DE SIQUEIRA;JEDIÃO DE SIQUEIRA;14;APTO;DEFERIDO;NÃO ELEITO;735
2016;SP;GUARATINGUETÁ;PREFEITO;1;316;PSB;MARCUS AUGUSTIN SOLIVA;MARCUS SOLIVA;40;APTO;DEFERIDO;ELEITO;16218
2016;SP;GUARATINGUETÁ;PREFEITO;1;316;PMDB;ARGUS RANIERI;ARGUS RANIERI;15;APTO;DEFERIDO;NÃO ELEITO;13478
2016;SP;GUARATINGUETÁ;PREFEITO;1;48;PSB;MARCUS AUGUSTIN SOLIVA;MARCUS SOLIVA;40;APTO;DEFERIDO;ELEITO;10204
2016;SP;GUARATINGUETÁ;PREFEITO;1;48;PMDB;ARGUS RANIERI;ARGUS RANIERI;15;APTO;DEFERIDO;NÃO ELEITO;8827
2016;SP;GUARATINGUETÁ;PREFEITO;1;316;PSD;ANTONIO GILBERTO FILIPPO FERNANDES JUNIOR;JUNIOR FILIPPO;55;APTO;DEFERIDO;NÃO ELEITO;4908
2016;SP;GUARATINGUETÁ;PREFEITO;1;316;PSDB;FRANCISCO CARLOS MOREIRA DOS SANTOS;FRANCISCO CARLOS;45;APTO;DEFERIDO;NÃO ELEITO;4690
2016;SP;GUARATINGUETÁ;PREFEITO;1;48;PSD;ANTONIO GILBERTO FILIPPO FERNANDES JUNIOR;JUNIOR FILIPPO;55;APTO;DEFERIDO;NÃO ELEITO;3327
2016;SP;GUARATINGUETÁ;PREFEITO;1;48;PSDB;FRANCISCO CARLOS MOREIRA DOS SANTOS;FRANCISCO CARLOS;45;APTO;DEFERIDO;NÃO ELEITO;3176
2016;SP;GUARATINGUETÁ;PREFEITO;1;316;PT;TÂNIA REGINA ROCHA DE ARAÚJO;TÂNIA ARAÚJO;13;APTO;DEFERIDO;NÃO ELEITO;659
2016;SP;GUARATINGUETÁ;PREFEITO;1;48;PT;TÂNIA REGINA ROCHA DE ARAÚJO;TÂNIA ARAÚJO;13;APTO;DEFERIDO;NÃO ELEITO;404
2016;SP;GUAREÍ;PREFEITO;1;140;PMDB;JOSÉ AMADEU DE BARROS;JUCA DO ZÉ NEVES;15;APTO;DEFERIDO;ELEITO;4064
2016;SP;GUAREÍ;PREFEITO;1;140;PSD;JOÃO BATISTA MOMBERG;JOÃO MOMBERG;55;APTO;DEFERIDO;NÃO ELEITO;2267
2016;SP;GUAREÍ;PREFEITO;1;140;PSDC;CARLOS ALBERTO CAFARELLA;CARLOS CAFARELLA;27;APTO;DEFERIDO;NÃO ELEITO;111
2016;SP;GUARIBA;PREFEITO;1;197;PSB;FRANCISCO DIAS MANÇANO JUNIOR;DR. FRANCISCO;40;APTO;DEFERIDO;ELEITO;9735
2016;SP;GUARIBA;PREFEITO;1;197;DEM;ANTONIO MADURO;DR. MADURO;25;APTO;DEFERIDO;NÃO ELEITO;7993
2016;SP;GUARIBA;PREFEITO;1;197;PSOL;LUCAS FERREIRA CARDOSO;LUQUINHA ATLETA;50;APTO;DEFERIDO;NÃO ELEITO;2246
2016;SP;GUARUJÁ;PREFEITO;1;212;PPS;HAIFA ALI ABDUL RAHIM MADI;HAIFA MADI;23;APTO;DEFERIDO;2º TURNO;36523
2016;SP;GUARUJÁ;PREFEITO;1;310;PPS;HAIFA ALI ABDUL RAHIM MADI;HAIFA MADI;23;APTO;DEFERIDO;2º TURNO;29624
2016;SP;GUARUJÁ;PREFEITO;1;310;PSB;VALTER SUMAN;DR. VALTER SUMAN;40;APTO;DEFERIDO;2º TURNO;18729
2016;SP;GUARUJÁ;PREFEITO;1;212;PSB;VALTER SUMAN;DR. VALTER SUMAN;40;APTO;DEFERIDO;2º TURNO;17582
2016;SP;GUARUJÁ;PREFEITO;1;212;PSDB;GILBERTO BENZI;GILBERTO BENZI;45;APTO;DEFERIDO;NÃO ELEITO;13922
2016;SP;GUARUJÁ;PREFEITO;1;310;PSDB;GILBERTO BENZI;GILBERTO BENZI;45;APTO;DEFERIDO;NÃO ELEITO;8819
2016;SP;GUARUJÁ;PREFEITO;1;310;PC do B;SIDNEI ARANHA;SIDNEI ARANHA;65;APTO;DEFERIDO;NÃO ELEITO;4537
2016;SP;GUARUJÁ;PREFEITO;1;212;PC do B;SIDNEI ARANHA;SIDNEI ARANHA;65;APTO;DEFERIDO;NÃO ELEITO;4142
2016;SP;GUARUJÁ;PREFEITO;1;310;PMDB;ADILSON LUIZ DE JESUS;ADILSON DE JESUS;15;APTO;DEFERIDO;NÃO ELEITO;2760
2016;SP;GUARUJÁ;PREFEITO;1;212;PMDB;ADILSON LUIZ DE JESUS;ADILSON DE JESUS;15;APTO;DEFERIDO;NÃO ELEITO;2608
2016;SP;GUARUJÁ;PREFEITO;1;310;SD;VALDEMIR BATISTA SANTANA;VAL ADVOGADO;77;APTO;DEFERIDO;NÃO ELEITO;2439
2016;SP;GUARUJÁ;PREFEITO;1;212;REDE;VALTER BATISTA DE SOUZA;PROF. VALTER BATISTA;18;APTO;DEFERIDO;NÃO ELEITO;1845
2016;SP;GUARUJÁ;PREFEITO;1;212;PSC;DUINO VERRI FERNANDES;DUINO;20;APTO;DEFERIDO;NÃO ELEITO;1757
2016;SP;GUARUJÁ;PREFEITO;1;310;PSC;DUINO VERRI FERNANDES;DUINO;20;APTO;DEFERIDO;NÃO ELEITO;1467
2016;SP;GUARUJÁ;PREFEITO;1;310;REDE;VALTER BATISTA DE SOUZA;PROF. VALTER BATISTA;18;APTO;DEFERIDO;NÃO ELEITO;1455
2016;SP;GUARUJÁ;PREFEITO;1;212;SD;VALDEMIR BATISTA SANTANA;VAL ADVOGADO;77;APTO;DEFERIDO;NÃO ELEITO;1419
2016;SP;GUARUJÁ;PREFEITO;1;212;PTC;MARIA ANGELICA MARIANO;ANGELICA MARIANO;36;APTO;DEFERIDO;NÃO ELEITO;1090
2016;SP;GUARUJÁ;PREFEITO;1;310;PTC;MARIA ANGELICA MARIANO;ANGELICA MARIANO;36;APTO;DEFERIDO;NÃO ELEITO;882
2016;SP;GUARUJÁ;PREFEITO;1;212;PV;ROGERIO RUDGE LIMA NETTO;ROGERIO LIMA;43;APTO;DEFERIDO;NÃO ELEITO;547
2016;SP;GUARUJÁ;PREFEITO;1;310;PSOL;JONATAS NUNES DA CRUZ;JONATAS NUNES;50;APTO;DEFERIDO;NÃO ELEITO;481
2016;SP;GUARUJÁ;PREFEITO;1;212;PSOL;JONATAS NUNES DA CRUZ;JONATAS NUNES;50;APTO;DEFERIDO;NÃO ELEITO;359
2016;SP;GUARUJÁ;PREFEITO;1;310;PV;ROGERIO RUDGE LIMA NETTO;ROGERIO LIMA;43;APTO;DEFERIDO;NÃO ELEITO;232
2016;SP;GUARULHOS;PREFEITO;1;176;PSB;GUSTAVO HENRIC COSTA;GUTI;40;APTO;DEFERIDO;2º TURNO;47982
2016;SP;GUARULHOS;PREFEITO;1;394;PSB;GUSTAVO HENRIC COSTA;GUTI;40;APTO;DEFERIDO;2º TURNO;35365
2016;SP;GUARULHOS;PREFEITO;1;393;PSB;GUSTAVO HENRIC COSTA;GUTI;40;APTO;DEFERIDO;2º TURNO;31134
2016;SP;GUARULHOS;PREFEITO;1;394;DEM;ADRIANO ELI CORREA;ELI CORREA FILHO;25;APTO;DEFERIDO;2º TURNO;28559
2016;SP;GUARULHOS;PREFEITO;1;394;PT;ELÓI ALFREDO PIETÁ;ELÓI PIETÁ;13;APTO;DEFERIDO;NÃO ELEITO;28009
2016;SP;GUARULHOS;PREFEITO;1;185;PT;ELÓI ALFREDO PIETÁ;ELÓI PIETÁ;13;APTO;DEFERIDO;NÃO ELEITO;27724
2016;SP;GUARULHOS;PREFEITO;1;279;PSB;GUSTAVO HENRIC COSTA;GUTI;40;APTO;DEFERIDO;2º TURNO;27104
2016;SP;GUARULHOS;PREFEITO;1;279;DEM;ADRIANO ELI CORREA;ELI CORREA FILHO;25;APTO;DEFERIDO;2º TURNO;25470
2016;SP;GUARULHOS;PREFEITO;1;278;PSB;GUSTAVO HENRIC COSTA;GUTI;40;APTO;DEFERIDO;2º TURNO;23019
2016;SP;GUARULHOS;PREFEITO;1;185;PSB;GUSTAVO HENRIC COSTA;GUTI;40;APTO;DEFERIDO;2º TURNO;22582
2016;SP;GUARULHOS;PREFEITO;1;395;PSB;GUSTAVO HENRIC COSTA;GUTI;40;APTO;DEFERIDO;2º TURNO;21405
2016;SP;GUARULHOS;PREFEITO;1;176;DEM;ADRIANO ELI CORREA;ELI CORREA FILHO;25;APTO;DEFERIDO;2º TURNO;20429
2016;SP;GUARULHOS;PREFEITO;1;393;DEM;ADRIANO ELI CORREA;ELI CORREA FILHO;25;APTO;DEFERIDO;2º TURNO;19519
2016;SP;GUARULHOS;PREFEITO;1;185;DEM;ADRIANO ELI CORREA;ELI CORREA FILHO;25;APTO;DEFERIDO;2º TURNO;18707
2016;SP;GUARULHOS;PREFEITO;1;279;PT;ELÓI ALFREDO PIETÁ;ELÓI PIETÁ;13;APTO;DEFERIDO;NÃO ELEITO;15668
2016;SP;GUARULHOS;PREFEITO;1;394;PRB;JORGE WILSON GONÇALVES DE MATTOS;JORGE WILSON XERIFE CONSUMIDOR;10;APTO;DEFERIDO;NÃO ELEITO;15579
2016;SP;GUARULHOS;PREFEITO;1;393;PT;ELÓI ALFREDO PIETÁ;ELÓI PIETÁ;13;APTO;DEFERIDO;NÃO ELEITO;13051
2016;SP;GUARULHOS;PREFEITO;1;278;DEM;ADRIANO ELI CORREA;ELI CORREA FILHO;25;APTO;DEFERIDO;2º TURNO;12916
2016;SP;GUARULHOS;PREFEITO;1;176;PT;ELÓI ALFREDO PIETÁ;ELÓI PIETÁ;13;APTO;DEFERIDO;NÃO ELEITO;12596
2016;SP;GUARULHOS;PREFEITO;1;395;PT;ELÓI ALFREDO PIETÁ;ELÓI PIETÁ;13;APTO;DEFERIDO;NÃO ELEITO;12380
2016;SP;GUARULHOS;PREFEITO;1;185;PRB;JORGE WILSON GONÇALVES DE MATTOS;JORGE WILSON XERIFE CONSUMIDOR;10;APTO;DEFERIDO;NÃO ELEITO;10845
2016;SP;GUARULHOS;PREFEITO;1;279;PRB;JORGE WILSON GONÇALVES DE MATTOS;JORGE WILSON XERIFE CONSUMIDOR;10;APTO;DEFERIDO;NÃO ELEITO;9941
2016;SP;GUARULHOS;PREFEITO;1;395;DEM;ADRIANO ELI CORREA;ELI CORREA FILHO;25;APTO;DEFERIDO;2º TURNO;9534
2016;SP;GUARULHOS;PREFEITO;1;394;PSD;FAUSTO MIGUEL MARTELLO;MARTELLO;55;APTO;DEFERIDO COM RECURSO;NÃO ELEITO;9508
2016;SP;GUARULHOS;PREFEITO;1;176;PRB;JORGE WILSON GONÇALVES DE MATTOS;JORGE WILSON XERIFE CONSUMIDOR;10;APTO;DEFERIDO;NÃO ELEITO;8776
2016;SP;GUARULHOS;PREFEITO;1;393;PRB;JORGE WILSON GONÇALVES DE MATTOS;JORGE WILSON XERIFE CONSUMIDOR;10;APTO;DEFERIDO;NÃO ELEITO;7907
2016;SP;GUARULHOS;PREFEITO;1;395;PRB;JORGE WILSON GONÇALVES DE MATTOS;JORGE WILSON XERIFE CONSUMIDOR;10;APTO;DEFERIDO;NÃO ELEITO;7907
2016;SP;GUARULHOS;PREFEITO;1;278;PT;ELÓI ALFREDO PIETÁ;ELÓI PIETÁ;13;APTO;DEFERIDO;NÃO ELEITO;7248
2016;SP;GUARULHOS;PREFEITO;1;176;PSDB;CARLOS ROBERTO DE CAMPOS;CARLOS ROBERTO;45;APTO;DEFERIDO;NÃO ELEITO;5532
2016;SP;GUARULHOS;PREFEITO;1;279;PSD;FAUSTO MIGUEL MARTELLO;MARTELLO;55;APTO;DEFERIDO COM RECURSO;NÃO ELEITO;5419
2016;SP;GUARULHOS;PREFEITO;1;176;PSD;FAUSTO MIGUEL MARTELLO;MARTELLO;55;APTO;DEFERIDO COM RECURSO;NÃO ELEITO;5134
2016;SP;GUARULHOS;PREFEITO;1;278;PRB;JORGE WILSON GONÇALVES DE MATTOS;JORGE WILSON XERIFE CONSUMIDOR;10;APTO;DEFERIDO;NÃO ELEITO;4841
2016;SP;GUARULHOS;PREFEITO;1;393;PSDB;CARLOS ROBERTO DE CAMPOS;CARLOS ROBERTO;45;APTO;DEFERIDO;NÃO ELEITO;4805
2016;SP;GUARULHOS;PREFEITO;1;394;PSDB;CARLOS ROBERTO DE CAMPOS;CARLOS ROBERTO;45;APTO;DEFERIDO;NÃO ELEITO;4327
2016;SP;GUARULHOS;PREFEITO;1;278;PSDB;CARLOS ROBERTO DE CAMPOS;CARLOS ROBERTO;45;APTO;DEFERIDO;NÃO ELEITO;3536
2016;SP;GUARULHOS;PREFEITO;1;395;PSD;FAUSTO MIGUEL MARTELLO;MARTELLO;55;APTO;DEFERIDO COM RECURSO;NÃO ELEITO;3457
2016;SP;GUARULHOS;PREFEITO;1;185;PSDB;CARLOS ROBERTO DE CAMPOS;CARLOS ROBERTO;45;APTO;DEFERIDO;NÃO ELEITO;3422
2016;SP;GUARULHOS;PREFEITO;1;393;PSD;FAUSTO MIGUEL MARTELLO;MARTELLO;55;APTO;DEFERIDO COM RECURSO;NÃO ELEITO;3305
2016;SP;GUARULHOS;PREFEITO;1;279;PSDB;CARLOS ROBERTO DE CAMPOS;CARLOS ROBERTO;45;APTO;DEFERIDO;NÃO ELEITO;3138
2016;SP;GUARULHOS;PREFEITO;1;278;PSD;FAUSTO MIGUEL MARTELLO;MARTELLO;55;APTO;DEFERIDO COM RECURSO;NÃO ELEITO;3119
2016;SP;GUARULHOS;PREFEITO;1;185;PSD;FAUSTO MIGUEL MARTELLO;MARTELLO;55;APTO;DEFERIDO COM RECURSO;NÃO ELEITO;3103
2016;SP;GUARULHOS;PREFEITO;1;394;PTB;WAGNE DE FREITAS MOREIRA;WAGNER FREITAS;14;APTO;DEFERIDO;NÃO ELEITO;2278
2016;SP;GUARULHOS;PREFEITO;1;395;PSDB;CARLOS ROBERTO DE CAMPOS;CARLOS ROBERTO;45;APTO;DEFERIDO;NÃO ELEITO;2225
2016;SP;GUARULHOS;PREFEITO;1;185;PTB;WAGNE DE FREITAS MOREIRA;WAGNER FREITAS;14;APTO;DEFERIDO;NÃO ELEITO;2133
2016;SP;GUARULHOS;PREFEITO;1;176;PTB;WAGNE DE FREITAS MOREIRA;WAGNER FREITAS;14;APTO;DEFERIDO;NÃO ELEITO;2022
2016;SP;GUARULHOS;PREFEITO;1;393;PTB;WAGNE DE FREITAS MOREIRA;WAGNER FREITAS;14;APTO;DEFERIDO;NÃO ELEITO;1598
2016;SP;GUARULHOS;PREFEITO;1;279;PTB;WAGNE DE FREITAS MOREIRA;WAGNER FREITAS;14;APTO;DEFERIDO;NÃO ELEITO;1590
2016;SP;GUARULHOS;PREFEITO;1;395;PTB;WAGNE DE FREITAS MOREIRA;WAGNER FREITAS;14;APTO;DEFERIDO;NÃO ELEITO;1590
2016;SP;GUARULHOS;PREFEITO;1;176;PSOL;EDSON ANTONIO ALBERTAO;ALBERTÃO;50;APTO;DEFERIDO;NÃO ELEITO;1260
2016;SP;GUARULHOS;PREFEITO;1;278;PTB;WAGNE DE FREITAS MOREIRA;WAGNER FREITAS;14;APTO;DEFERIDO;NÃO ELEITO;903
2016;SP;GUARULHOS;PREFEITO;1;393;PSOL;EDSON ANTONIO ALBERTAO;ALBERTÃO;50;APTO;DEFERIDO;NÃO ELEITO;791
2016;SP;GUARULHOS;PREFEITO;1;394;PSOL;EDSON ANTONIO ALBERTAO;ALBERTÃO;50;APTO;DEFERIDO;NÃO ELEITO;736
2016;SP;GUARULHOS;PREFEITO;1;185;PSOL;EDSON ANTONIO ALBERTAO;ALBERTÃO;50;APTO;DEFERIDO;NÃO ELEITO;594
2016;SP;GUARULHOS;PREFEITO;1;278;PSOL;EDSON ANTONIO ALBERTAO;ALBERTÃO;50;APTO;DEFERIDO;NÃO ELEITO;559
2016;SP;GUARULHOS;PREFEITO;1;279;PSOL;EDSON ANTONIO ALBERTAO;ALBERTÃO;50;APTO;DEFERIDO;NÃO ELEITO;551
2016;SP;GUARULHOS;PREFEITO;1;395;PSOL;EDSON ANTONIO ALBERTAO;ALBERTÃO;50;APTO;DEFERIDO;NÃO ELEITO;336
2016;SP;GUARULHOS;PREFEITO;1;394;PPL;NEFI ANTONIO CASTRO TALES;NEFI ANTONIO CASTRO TALES;54;APTO;DEFERIDO;NÃO ELEITO;142
2016;SP;GUARULHOS;PREFEITO;1;176;PPL;NEFI ANTONIO CASTRO TALES;NEFI ANTONIO CASTRO TALES;54;APTO;DEFERIDO;NÃO ELEITO;128
2016;SP;GUARULHOS;PREFEITO;1;393;PPL;NEFI ANTONIO CASTRO TALES;NEFI ANTONIO CASTRO TALES;54;APTO;DEFERIDO;NÃO ELEITO;127
2016;SP;GUARULHOS;PREFEITO;1;279;PPL;NEFI ANTONIO CASTRO TALES;NEFI ANTONIO CASTRO TALES;54;APTO;DEFERIDO;NÃO ELEITO;121
2016;SP;GUARULHOS;PREFEITO;1;185;PPL;NEFI ANTONIO CASTRO TALES;NEFI ANTONIO CASTRO TALES;54;APTO;DEFERIDO;NÃO ELEITO;67
2016;SP;GUARULHOS;PREFEITO;1;278;PPL;NEFI ANTONIO CASTRO TALES;NEFI ANTONIO CASTRO TALES;54;APTO;DEFERIDO;NÃO ELEITO;59
2016;SP;GUARULHOS;PREFEITO;1;395;PPL;NEFI ANTONIO CASTRO TALES;NEFI ANTONIO CASTRO TALES;54;APTO;DEFERIDO;NÃO ELEITO;55
2016;SP;GUATAPARÁ;PREFEITO;1;293;PR;JURACI COSTA DA SILVA;PAI DO IRMÃO AILTON;22;APTO;DEFERIDO;ELEITO;1856
2016;SP;GUATAPARÁ;PREFEITO;1;293;PSDB;ADRIANA SERTORI SANDRIN COSTA;ADRIANA SERTORI;45;APTO;DEFERIDO;NÃO ELEITO;1417
2016;SP;GUATAPARÁ;PREFEITO;1;293;DEM;GILDEMIR DE SOUZA;GILDEMIR DE SOUZA;25;APTO;DEFERIDO;NÃO ELEITO;859
2016;SP;GUATAPARÁ;PREFEITO;1;293;PHS;ANDRE LUIZ STELLA;DÉ STELLA;31;APTO;DEFERIDO;NÃO ELEITO;213
2016;SP;GUZOLÂNDIA;PREFEITO;1;225;PSDB;LUIZ ANTONIO PEREIRA DE CARVALHO;JUNIOR;45;APTO;DEFERIDO;ELEITO;1568
2016;SP;GUZOLÂNDIA;PREFEITO;1;225;PTN;MARCIO LUIZ CARDOSO;MARCIO;19;APTO;DEFERIDO;NÃO ELEITO;1531
2016;SP;GUZOLÂNDIA;PREFEITO;1;225;PT;PAULO CEZAR SANCHES;CEZAR DO PT;13;APTO;DEFERIDO;NÃO ELEITO;104
2016;SP;HERCULÂNDIA;PREFEITO;1;184;PV;RICHARDSON BRANCO NUNES;RICHARD ITAPUÃ;43;APTO;DEFERIDO;ELEITO;3462
2016;SP;HERCULÂNDIA;PREFEITO;1;184;DEM;PAULO SÉRGIO DE OLIVEIRA;PAULINHO ESCRIVÃO;25;APTO;DEFERIDO;NÃO ELEITO;2203
2016;SP;HOLAMBRA;PREFEITO;1;75;PTB;FERNANDO FIORI DE GODOY;DR. FERNANDO;14;APTO;DEFERIDO;ELEITO;6439
2016;SP;HOLAMBRA;PREFEITO;1;75;PRB;MARGARETI ROSE DE OLIVEIRA GROOT;MARGARETI GROOT;10;INAPTO;INDEFERIDO;NÃO ELEITO;0
2016;SP;HORTOLÂNDIA;PREFEITO;1;361;PDT;ANGELO AUGUSTO PERUGINI;PERUGINI;12;APTO;INDEFERIDO COM RECURSO;ELEITO;58291
2016;SP;HORTOLÂNDIA;PREFEITO;1;361;PT;ANTONIO MEIRA;MEIRA;13;APTO;DEFERIDO;NÃO ELEITO;26170
2016;SP;HORTOLÂNDIA;PREFEITO;1;361;PSDB;GEORGE JULIEN  BURLANDY;DR GEORGE;45;APTO;DEFERIDO;NÃO ELEITO;15692
2016;SP;IACANGA;PREFEITO;1;49;PSB;ISMAEL EDSON BOIANI;BOIANI;40;APTO;DEFERIDO COM RECURSO;ELEITO;3213
